aggregatable,autoNumber,byteLength,calculated,calculatedFormula,cascadeDelete,caseSensitive,compoundFieldName,controllerName,createable,custom,defaultValue,defaultValueFormula,defaultedOnCreate,dependentPicklist,deprecatedAndHidden,digits,displayLocationInDecimal,encrypted,externalId,extraTypeInfo,filterable,filteredLookupInfo,groupable,highScaleNumber,htmlFormatted,idLookup,inlineHelpText,label,length,mask,maskType,name,nameField,namePointing,nillable,permissionable,picklistValues,polymorphicForeignKey,precision,queryByDistance,referenceTargetField,referenceTo,relationshipName,relationshipOrder,restrictedDelete,restrictedPicklist,scale,searchPrefilterable,soapType,sortable,type,unique,updateable,writeRequiresMasterRead
True,False,18,False,,False,False,,,False,False,,,True,False,False,0,False,False,False,,True,,True,False,False,True,,Custom Brand Asset ID,18,,,Id,False,False,False,False,[],False,0,False,,[],,,False,False,0,False,tns:ID,True,id,False,False,False
True,False,18,False,,False,False,,,True,False,,,False,False,False,0,False,False,False,,True,,True,False,False,False,,Custom Brand ID,18,,,CustomBrandId,False,False,False,False,[],False,0,False,,['CustomBrand'],CustomBrand,,False,False,0,False,tns:ID,True,reference,False,True,False
True,False,120,False,,False,False,,,True,False,,,False,False,False,0,False,False,False,,True,,True,False,False,False,,Asset Category,40,,,AssetCategory,False,False,False,False,"[OrderedDict([('active', True), ('defaultValue', False), ('label', 'Zeronary motif color'), ('validFor', None), ('value', 'MotifZeronaryColor')]), OrderedDict([('active', True), ('defaultValue', False), ('label', 'Primary motif color'), ('validFor', None), ('value', 'MotifPrimaryColor')]), OrderedDict([('active', True), ('defaultValue', False), ('label', 'Secondary motif color'), ('validFor', None), ('value', 'MotifSecondaryColor')]), OrderedDict([('active', True), ('defaultValue', False), ('label', 'Tertiary motif color'), ('validFor', None), ('value', 'MotifTertiaryColor')]), OrderedDict([('active', True), ('defaultValue', False), ('label', 'Quaternary motif color'), ('validFor', None), ('value', 'MotifQuaternaryColor')]), OrderedDict([('active', True), ('defaultValue', False), ('label', 'Zeronary motif colors complement color'), ('validFor', None), ('value', 'MotifZeronaryComplementColor')]), OrderedDict([('active', True), ('defaultValue', False), ('label', 'Primary motif colors complement color'), ('validFor', None), ('value', 'MotifPrimaryComplementColor')]), OrderedDict([('active', True), ('defaultValue', False), ('label', 'Tertiary motif colors complement color'), ('validFor', None), ('value', 'MotifTertiaryComplementColor')]), OrderedDict([('active', True), ('defaultValue', False), ('label', 'Quaternary motif colors complement color'), ('validFor', None), ('value', 'MotifQuaternaryComplementColor')]), OrderedDict([('active', True), ('defaultValue', False), ('label', 'Page Header'), ('validFor', None), ('value', 'PageHeader')]), OrderedDict([('active', True), ('defaultValue', False), ('label', 'Page Footer'), ('validFor', None), ('value', 'PageFooter')]), OrderedDict([('active', True), ('defaultValue', False), ('label', 'Footer text displayed on the login page'), ('validFor', None), ('value', 'LoginFooterText')]), OrderedDict([('active', True), ('defaultValue', False), ('label', 'Logo image displayed on the login page'), ('validFor', None), ('value', 'LoginLogoImageId')]), OrderedDict([('active', True), ('defaultValue', False), ('label', 'Large logo image'), ('validFor', None), ('value', 'LargeLogoImageId')]), OrderedDict([('active', True), ('defaultValue', False), ('label', 'Medium logo image'), ('validFor', None), ('value', 'MediumLogoImageId')]), OrderedDict([('active', True), ('defaultValue', False), ('label', 'Small logo image'), ('validFor', None), ('value', 'SmallLogoImageId')]), OrderedDict([('active', True), ('defaultValue', False), ('label', 'Static logo image url'), ('validFor', None), ('value', 'StaticLogoImageUrl')]), OrderedDict([('active', True), ('defaultValue', False), ('label', 'Login background color'), ('validFor', None), ('value', 'LoginQuaternaryColor')]), OrderedDict([('active', True), ('defaultValue', False), ('label', 'Login right frame url'), ('validFor', None), ('value', 'LoginRightFrameUrl')]), OrderedDict([('active', True), ('defaultValue', False), ('label', 'Logo asset image'), ('validFor', None), ('value', 'LogoAssetId')]), OrderedDict([('active', True), ('defaultValue', False), ('label', 'Login primary color'), ('validFor', None), ('value', 'LoginPrimaryColor')])]",False,0,False,,[],,,False,True,0,False,xsd:string,True,picklist,False,True,False
True,False,999,False,,False,False,,,True,False,,,False,False,False,0,False,False,False,,True,,False,False,False,False,,Text Asset,333,,,TextAsset,False,False,True,False,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,True,False
True,False,18,False,,False,False,,,True,False,,,False,False,False,0,False,False,False,,True,,True,False,False,False,,Asset source ID,18,,,AssetSourceId,False,False,True,False,[],True,0,False,,"['ContentAsset', 'Document']",,,False,False,0,False,tns:ID,True,reference,False,True,False
True,False,18,False,,False,False,,,False,False,,,True,False,False,0,False,False,False,,True,,True,False,False,False,,Created By ID,18,,,CreatedById,False,False,False,False,[],False,0,False,,['User'],CreatedBy,,False,False,0,False,tns:ID,True,reference,False,False,False
True,False,0,False,,False,False,,,False,False,,,True,False,False,0,False,False,False,,True,,False,False,False,False,,Created Date,0,,,CreatedDate,False,False,False,False,[],False,0,False,,[],,,False,False,0,False,xsd:dateTime,True,datetime,False,False,False
True,False,0,False,,False,False,,,False,False,,,True,False,False,0,False,False,False,,True,,False,False,False,False,,Modified Date,0,,,LastModifiedDate,False,False,False,False,[],False,0,False,,[],,,False,False,0,False,xsd:dateTime,True,datetime,False,False,False
True,False,18,False,,False,False,,,False,False,,,True,False,False,0,False,False,False,,True,,True,False,False,False,,Last Modified By ID,18,,,LastModifiedById,False,False,False,False,[],False,0,False,,['User'],LastModifiedBy,,False,False,0,False,tns:ID,True,reference,False,False,False
