aggregatable,autoNumber,byteLength,calculated,calculatedFormula,cascadeDelete,caseSensitive,compoundFieldName,controllerName,createable,custom,defaultValue,defaultValueFormula,defaultedOnCreate,dependentPicklist,deprecatedAndHidden,digits,displayLocationInDecimal,encrypted,externalId,extraTypeInfo,filterable,filteredLookupInfo,groupable,highScaleNumber,htmlFormatted,idLookup,inlineHelpText,label,length,mask,maskType,name,nameField,namePointing,nillable,permissionable,picklistValues,polymorphicForeignKey,precision,queryByDistance,referenceTargetField,referenceTo,relationshipName,relationshipOrder,restrictedDelete,restrictedPicklist,scale,searchPrefilterable,soapType,sortable,type,unique,updateable,writeRequiresMasterRead
False,False,18,False,,False,False,,,False,False,,,True,False,False,0,False,False,False,,False,,False,False,False,True,,Change Event ID,18,,,Id,False,False,True,False,[],False,0,False,,[],,,False,False,0,False,tns:ID,False,id,False,False,False
False,False,3000,False,,False,False,,,False,False,,,False,False,False,0,False,False,False,,False,,False,False,False,False,,Replay ID,1000,,,ReplayId,False,False,True,False,[],False,0,False,,[],,,False,False,0,False,xsd:string,False,string,False,False,False
False,False,0,False,,False,False,,,False,False,,,False,False,False,0,False,False,False,,False,,False,False,False,False,,Change Event Header,0,,,ChangeEventHeader,False,False,False,False,[],False,0,False,,[],,,False,False,0,False,ChangeEventHeader,False,complexvalue,False,False,False
False,False,240,False,,False,False,,,False,False,,,False,False,False,0,False,False,False,,False,,False,False,False,False,,<Entity>,80,,,Name,False,False,True,False,[],False,0,False,,[],,,False,False,0,False,xsd:string,False,string,False,False,False
False,False,0,False,,False,False,,,False,False,,,True,False,False,0,False,False,False,,False,,False,False,False,False,,Created Date,0,,,CreatedDate,False,False,True,False,[],False,0,False,,[],,,False,False,0,False,xsd:dateTime,False,datetime,False,False,False
False,False,18,False,,False,False,,,False,False,,,False,False,False,0,False,False,False,,False,,False,False,False,False,,Created By ID,18,,,CreatedById,False,False,True,False,[],False,0,False,,['User'],,,False,False,0,False,tns:ID,False,reference,False,False,False
False,False,0,False,,False,False,,,False,False,,,False,False,False,0,False,False,False,,False,,False,False,False,False,,Last Modified Date,0,,,LastModifiedDate,False,False,True,False,[],False,0,False,,[],,,False,False,0,False,xsd:dateTime,False,datetime,False,False,False
False,False,18,False,,False,False,,,False,False,,,False,False,False,0,False,False,False,,False,,False,False,False,False,,Last Modified By ID,18,,,LastModifiedById,False,False,True,False,[],False,0,False,,['User'],,,False,False,0,False,tns:ID,False,reference,False,False,False
False,False,18,False,,True,False,,,False,True,,,False,False,False,0,False,False,False,,False,,False,False,False,False,,CIM_Table,18,,,CIM_Table__c,False,False,True,True,[],False,0,False,,['x_todel_CIM_Table__c'],,0,False,False,0,False,tns:ID,False,reference,False,False,False
False,False,765,False,,False,False,,,False,True,,,False,False,False,0,False,False,False,,False,,False,False,False,False,,Data Type,255,,,Data_Type__c,False,False,True,True,"[OrderedDict([('active', True), ('defaultValue', False), ('label', 'Boolean'), ('validFor', None), ('value', 'Boolean')]), OrderedDict([('active', True), ('defaultValue', False), ('label', 'Currency'), ('validFor', None), ('value', 'Currency')]), OrderedDict([('active', True), ('defaultValue', False), ('label', 'Date'), ('validFor', None), ('value', 'Date')]), OrderedDict([('active', True), ('defaultValue', False), ('label', 'Date/Time'), ('validFor', None), ('value', 'Date/Time')]), OrderedDict([('active', True), ('defaultValue', False), ('label', 'External Lookup'), ('validFor', None), ('value', 'External Lookup')]), OrderedDict([('active', True), ('defaultValue', False), ('label', 'Formula'), ('validFor', None), ('value', 'Formula')]), OrderedDict([('active', True), ('defaultValue', False), ('label', 'Lookup'), ('validFor', None), ('value', 'Lookup')]), OrderedDict([('active', True), ('defaultValue', False), ('label', 'Number (Decimal / Numeric)'), ('validFor', None), ('value', 'Number (Decimal / Numeric)')]), OrderedDict([('active', True), ('defaultValue', False), ('label', 'Number (Integer, Autonumber)'), ('validFor', None), ('value', 'Number (Integer, Autonumber)')]), OrderedDict([('active', True), ('defaultValue', False), ('label', 'Number (Integer)'), ('validFor', None), ('value', 'Number (Integer)')]), OrderedDict([('active', True), ('defaultValue', False), ('label', 'Text (E-Mail)'), ('validFor', None), ('value', 'Text (E-Mail)')]), OrderedDict([('active', True), ('defaultValue', False), ('label', 'Text (Picklist, Multi-Select)'), ('validFor', None), ('value', 'Text (Picklist, Multi-Select)')]), OrderedDict([('active', True), ('defaultValue', False), ('label', 'Text (Picklist)'), ('validFor', None), ('value', 'Text (Picklist)')]), OrderedDict([('active', True), ('defaultValue', False), ('label', 'Text (Plain)'), ('validFor', None), ('value', 'Text (Plain)')]), OrderedDict([('active', True), ('defaultValue', False), ('label', 'Time'), ('validFor', None), ('value', 'Time')])]",False,0,False,,[],,,False,True,0,False,xsd:string,False,picklist,False,False,False
False,False,0,False,,False,False,,,False,True,,,False,False,False,0,False,False,False,,False,,False,False,False,False,,Min_Length,0,,,Min_Length__c,False,False,True,True,[],False,18,False,,[],,,False,False,0,False,xsd:double,False,double,False,False,False
False,False,0,False,,False,False,,,False,True,,,False,False,False,0,False,False,False,,False,,False,False,False,False,,Max_Length,0,,,Max_Length__c,False,False,True,True,[],False,18,False,,[],,,False,False,0,False,xsd:double,False,double,False,False,False
